Location,MAC Address,Avg signal strength,"standard deviation, if applicable",sample size
Book Holders,64:a0:e7:fe:45:b3,-87.36364,1.4937888,11
Book Holders,64:a0:e7:fe:45:b4,-86.75,0.4330127,4
Book Holders,64:a0:e7:fe:45:bb,-82.083336,1.114924,12
Book Holders,64:a0:e7:fe:45:bc,-85.166664,2.034426,12
Book Holders,64:a0:e7:fe:45:bd,-83,1.5811388,8
Book Holders,64:a0:e7:fe:45:be,-83.25,1.7853571,12
Book Holders,64:a0:e7:fe:45:bf,-81.875,2.8912585,8
Book Holders,64:a0:e7:fe:47:00,-65,0,5
Book Holders,64:a0:e7:fe:47:01,-62.166668,2.8528738,6
Book Holders,64:a0:e7:fe:47:02,-62.153847,1.8332887,13
Book Holders,64:a0:e7:fe:47:03,-64,0,5
Book Holders,64:a0:e7:fe:47:04,-64,0,6
Book Holders,64:a0:e7:fe:47:0b,-83.666664,1.4907119,6
Book Holders,64:a0:e7:fe:47:0c,-81.30769,2.6131208,13
Book Holders,64:a0:e7:fe:47:0d,-81.30769,2.3982239,13
Book Holders,64:a0:e7:fe:47:0e,-81,1.7097008,13
Book Holders,64:a0:e7:fe:47:0f,-79.625,2.0577598,8
Book Holders,64:a0:e7:ff:46:f0,-69.71429,3.8065467,7
Book Holders,64:a0:e7:ff:46:f1,-77.3,3.7429936,10
Book Holders,64:a0:e7:ff:46:f2,-73.666664,10.3709,9
Book Holders,64:a0:e7:ff:46:f3,-72.875,7.2186823,8
Book Holders,64:a0:e7:ff:46:f4,-75.5,6.576473,12
Book Holders,64:a0:e7:ff:46:fb,-68.8,8.376157,10
Book Holders,64:a0:e7:ff:46:fc,-68.46154,7.1749067,13
Book Holders,64:a0:e7:ff:46:fd,-69.76923,4.209035,13
Book Holders,64:a0:e7:ff:46:fe,-69.38461,4.2160587,13
Book Holders,64:a0:e7:ff:46:ff,-69.84615,4.2216682,13
Book Holders,c8:f9:f9:c0:e0:b0,-88.28571,1.7496356,7
Book Holders,e8:ed:f3:29:83:43,-88,0,1
Book Holders,ec:e1:a9:6f:a2:a1,-73,0,3
Book Holders,ec:e1:a9:6f:a2:a2,-80.888885,2.0245407,9
Book Holders,ec:e1:a9:6f:a2:a3,-75,5.196152,4
Book Holders,ec:e1:a9:6f:a2:a4,-81.57143,1.0497813,7
Book Holders,ec:e1:a9:6f:a2:a5,-85,0,1
Book Holders,ec:e1:a9:6f:a2:a6,-79,0,3
Book Holders,ec:e1:a9:6f:a2:a7,-81,1.7320508,4
Book Holders,ec:e1:a9:6f:a2:a8,-80,0,5
Book Holders,ec:e1:a9:6f:a2:a9,-81.71429,2.0503857,7
Book Holders,ec:e1:a9:6f:a2:aa,-80,0,5
Book Holders,ec:e1:a9:6f:a2:ab,-79.7,2.8301945,10
Book Holders,ec:e1:a9:6f:a2:ac,-78.5,0.5,6
Book Holders,ec:e1:a9:6f:a2:ad,-82,0.8660254,8
Book Holders,ec:e1:a9:6f:a2:ae,-83.333336,0.745356,6
Book Holders,f0:92:1c:9c:72:1d,-81.69231,0.6056929,13
Book Holders,f4:1f:c2:5a:41:b0,-80.53846,2.9251006,13
Book Holders,f4:1f:c2:5a:41:b1,-83.5,5.4609,14
Book Holders,f4:1f:c2:5a:41:b2,-80.454544,4.4795218,11
Book Holders,f4:1f:c2:5a:41:b3,-84.36364,5.364407,11
Book Holders,f4:1f:c2:5a:41:b4,-87.875,0.78062475,8
Book Holders,f4:1f:c2:5a:41:b5,-87.083336,2.099934,12
Book Holders,f4:1f:c2:5a:41:b6,-87.27273,2.2193737,11
Book Holders,f4:1f:c2:5a:41:b7,-89.5,1.5,8
Book Holders,f4:1f:c2:5a:41:b8,-87.583336,2.8124228,12
Book Holders,f4:1f:c2:5a:41:b9,-83.916664,5.634098,12
Book Holders,f4:1f:c2:5a:41:ba,-76,1.3093073,7
Book Holders,f4:1f:c2:5a:41:bb,-80.75,4.5207853,8
Book Holders,f4:1f:c2:5a:41:bc,-78.375,1.3169568,8
Book Holders,f4:1f:c2:5a:41:bd,-82.90476,3.249978,21
Book Holders,f4:1f:c2:5a:41:be,-87.22222,1.1331154,9
Book Holders,f4:1f:c2:5a:41:bf,-83.625,4.470389,8
Book Holders,f4:1f:c2:71:c4:b6,-83,0,1
Book Holders,f4:1f:c2:71:c4:b8,-85.4,1.1999999,5
Book Holders,f4:1f:c2:71:c4:b9,-88,0,3
Book Holders,f4:1f:c2:71:c4:ba,-83,0,1
Book Holders,f4:1f:c2:71:c4:bb,-90,0,6
Book Holders,f4:1f:c2:71:c4:be,-86,0,4
Book Holders,f4:1f:c2:71:da:20,-82.5,4.1533117,10
Book Holders,f4:1f:c2:71:da:22,-81.333336,3.7267802,6
Book Holders,f4:1f:c2:71:da:23,-83,0,4
Book Holders,f4:1f:c2:71:da:24,-79,2.236068,6
Book Holders,f4:1f:c2:71:da:26,-80.5,1.9364917,8
Book Holders,f4:1f:c2:71:da:27,-85.5,3.2403703,8
Book Holders,f4:1f:c2:71:da:28,-78.85714,2.2315,7
Book Holders,f4:1f:c2:71:da:29,-79,0,8
Book Holders,f4:1f:c2:71:da:2a,-80.875,1.4523687,8
Book Holders,f4:1f:c2:71:da:2b,-78,0,3
Book Holders,f4:1f:c2:71:da:2e,-84.625,3.119996,8
Book Holders,f4:1f:c2:71:da:2f,-85,0,5
Book Holders,02:28:b8:ef:73:ee,-73.916664,1.381927,12
Book Holders,02:c0:61:9d:a7:f4,-88,0,7
Book Holders,0c:27:24:51:57:50,-75.22222,1.2272623,9
Book Holders,0c:27:24:51:57:51,-75,0,12
Book Holders,0c:27:24:51:57:52,-79.5,0.8660254,4
Book Holders,0c:27:24:51:57:53,-75.71429,1.7496357,7
Book Holders,0c:27:24:51:57:54,-75,1.0954452,10
Book Holders,0c:27:24:51:57:5d,-91,0,6
Book Holders,0c:27:24:51:57:5e,-89.14286,0.34992713,7
Book Holders,0c:27:24:69:cd:20,-84,0,8
Book Holders,0c:27:24:69:cd:22,-80,0,7
Book Holders,0c:27:24:69:cd:23,-79,0,6
Book Holders,0c:27:24:69:cd:24,-81.888885,2.3778815,9
Book Holders,0c:27:24:8e:6b:40,-68.1,1.9723082,10
Book Holders,0c:27:24:8e:6b:41,-73.666664,2.8087168,12
Book Holders,0c:27:24:8e:6b:42,-69.8,1.8330303,10
Book Holders,0c:27:24:8e:6b:43,-67,3.1622777,11
Book Holders,0c:27:24:8e:6b:44,-69.25,0.4330127,4
Book Holders,0c:27:24:8e:6b:4b,-79,0,1
Book Holders,0c:27:24:8e:6b:4c,-80.166664,4.5977044,12
Book Holders,0c:27:24:8e:6b:4d,-74.25,0.4330127,12
Book Holders,0c:27:24:8e:6b:4e,-76.916664,1.8008486,12
Book Holders,0c:27:24:8e:6b:4f,-74.625,1.6535946,8
Book Holders,0c:27:24:8e:6f:c0,-79,0,7
Book Holders,0c:27:24:8e:6f:c1,-77.2,0.59999996,10
Book Holders,0c:27:24:8e:6f:c2,-77,0,7
Book Holders,0c:27:24:8e:6f:c4,-78,0,7
Book Holders,0c:27:24:8e:6f:cc,-87,0,5
Book Holders,0c:27:24:8e:6f:cd,-86,1.2247449,12
Book Holders,0c:27:24:8e:6f:ce,-86,1,12
Book Holders,0c:27:24:8e:6f:cf,-85,1,6
Book Holders,0c:27:24:8e:8b:10,-82,0,7
Book Holders,0c:27:24:8e:8b:11,-81.4,1.1999999,5
Book Holders,0c:27:24:8e:8b:12,-81.7,0.45825756,10
Book Holders,0c:27:24:8e:8b:13,-79,0,7
Book Holders,0c:27:24:8e:8b:1e,-90,0,1
Book Holders,0c:27:24:8e:8f:23,-85,0,1
Book Holders,0c:27:24:8e:8f:5c,-89.625,0.48412293,8
Book Holders,0c:27:24:8e:8f:5d,-89,0,5
Book Holders,0c:27:24:8e:8f:5e,-87.75,0.96824586,8
Book Holders,0c:27:24:8e:96:54,-85,0,7
Book Holders,0c:27:24:aa:55:b1,-84,0,3
Book Holders,0c:27:24:aa:55:b3,-80.2,1.8330303,10
Book Holders,0c:27:24:aa:55:b4,-81,0,7
Book Holders,0c:27:24:aa:55:bb,-88.916664,0.86200666,12
Book Holders,0c:27:24:aa:55:bc,-89,0,3
Book Holders,0c:27:24:aa:55:bd,-86,0,1
Book Holders,0c:27:24:aa:55:bf,-87.75,0.4330127,12
Book Holders,14:dd:a9:8a:cf:08,-78.5,1.040833,12
Book Holders,24:a2:e1:ea:c7:f4,-71.083336,2.752524,12
Book Holders,24:a2:e1:ea:c7:f5,-87,0,6
Book Holders,30:b5:c2:b2:5c:dd,-87.5,1.5,12
Book Holders,30:b5:c2:b2:5c:de,-72.833336,2.1147628,12
Book Holders,42:72:e8:df:8d:fc,-79.166664,0.8975274,12
Book Holders,58:97:bd:31:04:60,-58.625,0.48412293,8
Book Holders,58:97:bd:31:04:61,-57,0,10
Book Holders,58:97:bd:31:04:62,-57.166668,0.89752746,12
Book Holders,58:97:bd:31:04:63,-58.666668,0.942809,3
Book Holders,58:97:bd:31:04:64,-58.545456,0.49792957,11
Book Holders,58:97:bd:31:04:6b,-66,0,12
Book Holders,58:97:bd:31:04:6c,-69.25,1.6393596,12
Book Holders,58:97:bd:31:04:6d,-66.166664,1.5184056,12
Book Holders,58:97:bd:31:04:6e,-66.083336,1.381927,12
Book Holders,58:97:bd:31:04:6f,-66,1.5811388,12
Book Holders,58:97:bd:38:00:00,-67.1,1.9723082,10
Book Holders,58:97:bd:38:00:01,-67.125,1.615356,8
Book Holders,58:97:bd:38:00:02,-65.1,1.3747728,10
Book Holders,58:97:bd:38:00:03,-68.333336,0.942809,9
Book Holders,58:97:bd:38:00:04,-69.44444,2.2166595,9
Book Holders,58:97:bd:38:00:0b,-76.583336,1.8911343,12
Book Holders,58:97:bd:38:00:0c,-79.42857,1.0497813,7
Book Holders,58:97:bd:38:00:0d,-73.666664,2.0949676,12
Book Holders,58:97:bd:38:00:0e,-73.416664,1.9346977,12
Book Holders,58:97:bd:38:00:0f,-75.416664,2.2530842,12
Book Holders,58:97:bd:38:0a:d0,-59.1,1.2206554,10
Book Holders,58:97:bd:38:0a:d1,-60.714287,3.149344,7
Book Holders,58:97:bd:38:0a:d2,-57,3.1622777,6
Book Holders,58:97:bd:38:0a:d3,-61,0,12
Book Holders,58:97:bd:38:0a:d4,-58.75,2.772634,12
Book Holders,58:97:bd:38:0a:db,-65.583336,2.430992,12
Book Holders,58:97:bd:38:0a:dc,-62.833332,2.443813,12
Book Holders,58:97:bd:38:0a:dd,-62.833332,1.8181188,12
Book Holders,58:97:bd:38:0a:de,-63.25,1.9202864,12
Book Holders,58:97:bd:38:0a:df,-62.833332,1.9930435,12
Book Holders,58:97:bd:3d:ef:11,-83,0,3
Book Holders,58:97:bd:3d:ef:14,-82,0,7
Book Holders,58:97:bd:3d:ef:1b,-74.27273,0.44536176,11
Book Holders,58:97:bd:3d:ef:1c,-81.333336,1.4907119,6
Book Holders,58:97:bd:3d:ef:1d,-74.36364,1.7721446,11
Book Holders,58:97:bd:3d:ef:1e,-75.545456,1.970862,11
Book Holders,58:97:bd:3d:ef:1f,-75.166664,1.9930438,12
Book Holders,58:97:bd:3d:ef:dc,-88,0,5
Book Holders,58:97:bd:3d:ef:dd,-84,0,7
Book Holders,58:97:bd:3d:ef:de,-85.9,0.9433981,10
Book Holders,58:97:bd:3d:ef:df,-90,0,7
Book Holders,58:97:bd:3d:f4:30,-62,1,6
Book Holders,58:97:bd:3d:f4:31,-62.166668,1.4043584,12
Book Holders,58:97:bd:3d:f4:32,-66.2,1.6,5
Book Holders,58:97:bd:3d:f4:33,-60.22222,0.4157397,9
Book Holders,58:97:bd:3d:f4:34,-62,1.7320508,4
Book Holders,58:97:bd:3d:f4:3b,-63.57143,6.044056,7
Book Holders,58:97:bd:3d:f4:3c,-61.5,0.5,12
Book Holders,58:97:bd:3d:f4:3d,-57.75,1.299038,12
Book Holders,58:97:bd:3d:f4:3e,-58.166668,1.0671874,12
Book Holders,58:97:bd:3d:f4:3f,-57.166668,1.9930435,12
Book Holders,5c:83:8f:27:22:60,-85,0,12
Book Holders,5c:83:8f:27:22:61,-85,0,11
Book Holders,5c:83:8f:27:22:62,-86.1875,0.94991773,16
Book Holders,5c:83:8f:27:22:63,-84.77778,0.4157397,9
Book Holders,5c:83:8f:27:22:64,-86,0,11
Book Holders,5c:83:8f:27:22:65,-86.454544,0.49792957,11
Book Holders,5c:83:8f:27:22:67,-89,0,6
Book Holders,5c:83:8f:27:22:68,-86.36364,1.4937888,11
Book Holders,5c:83:8f:27:22:6a,-85.36364,1.4937888,11
Book Holders,5c:83:8f:27:22:6c,-84.42857,1.0497813,7
Book Holders,5c:83:8f:27:22:6d,-87,0,5
Book Holders,5c:83:8f:27:22:6e,-85.583336,1.8911343,12
Book Holders,5c:83:8f:27:22:6f,-88,0,6
Book Holders,5c:83:8f:41:cf:60,-59.3,1.6763054,10
Book Holders,5c:83:8f:41:cf:61,-62.526318,3.857575,19
Book Holders,5c:83:8f:41:cf:62,-63.347828,3.9077258,23
Book Holders,5c:83:8f:41:cf:63,-69.916664,2.4309921,12
Book Holders,5c:83:8f:41:cf:64,-67.25,3.319764,12
Book Holders,5c:83:8f:41:cf:65,-66.333336,1.2472191,12
Book Holders,5c:83:8f:41:cf:66,-60.166668,3.5079277,12
Book Holders,5c:83:8f:41:cf:67,-64.916664,1.8465433,12
Book Holders,5c:83:8f:41:cf:68,-69.916664,2.4309921,12
Book Holders,5c:83:8f:41:cf:69,-58,0,12
Book Holders,5c:83:8f:41:cf:6a,-62.916668,5.964595,12
Book Holders,5c:83:8f:41:cf:6b,-60.583332,3.9886994,12
Book Holders,5c:83:8f:41:cf:6c,-67.083336,5.964595,12
Book Holders,5c:83:8f:41:cf:6d,-62.285713,2.312345,21
Book Holders,5c:83:8f:41:cf:6e,-63.8,2.2715635,20
Book Holders,5c:83:8f:41:cf:6f,-62.789474,2.9123862,19
Book Holders,64:a0:e7:db:fe:50,-65,0,6
Book Holders,64:a0:e7:db:fe:51,-70,0,7
Book Holders,64:a0:e7:db:fe:52,-63,0,1
Book Holders,64:a0:e7:db:fe:53,-70,0,3
Book Holders,64:a0:e7:db:fe:54,-68.111115,2.6851213,9
Book Holders,64:a0:e7:db:fe:5b,-77.583336,2.430992,12
Book Holders,64:a0:e7:db:fe:5c,-78,2,6
Book Holders,64:a0:e7:db:fe:5d,-76.583336,2.2530842,12
Book Holders,64:a0:e7:db:fe:5e,-76.583336,2.2530842,12
Book Holders,64:a0:e7:db:fe:5f,-76.25,2.6496856,12
Book Holders,64:a0:e7:f8:de:30,-74.333336,1.3333333,9
Book Holders,64:a0:e7:f8:de:31,-72,0,7
Book Holders,64:a0:e7:f8:de:32,-72.583336,1.8911343,12
Book Holders,64:a0:e7:f8:de:33,-77.666664,1.2472191,9
Book Holders,64:a0:e7:f8:de:34,-73.416664,2.0598679,12
Book Holders,64:a0:e7:f8:de:3b,-69.818184,3.432947,11
Book Holders,64:a0:e7:f8:de:3c,-72.75,1.8314384,12
Book Holders,64:a0:e7:f8:de:3d,-70.166664,1.8181188,12
Book Holders,64:a0:e7:f8:de:3e,-70.72727,2.178027,11
Book Holders,64:a0:e7:f8:de:3f,-70.583336,2.0999339,12
Book Holders,64:a0:e7:fe:3a:d1,-81,0,1
Book Holders,64:a0:e7:fe:3a:d2,-86.75,0.6614378,8
Book Holders,64:a0:e7:fe:3a:d3,-83,0,7
Book Holders,64:a0:e7:fe:3a:d4,-85,0,3
Book Holders,64:a0:e7:fe:3b:e0,-83,0,7
Book Holders,64:a0:e7:fe:3b:e2,-83.28571,0.45175394,7
Book Holders,64:a0:e7:fe:3b:e4,-84,0,7
Book Holders,64:a0:e7:fe:3b:ed,-88,0,1
Book Holders,64:a0:e7:fe:3b:ee,-89,0,1
Book Holders,64:a0:e7:fe:40:e0,-74,0,3
Book Holders,64:a0:e7:fe:40:e1,-73,0,7
Book Holders,64:a0:e7:fe:40:e2,-75.8,1.8330303,10
Book Holders,64:a0:e7:fe:40:e3,-74,0,7
Book Holders,64:a0:e7:fe:40:eb,-86,0,5
Book Holders,64:a0:e7:fe:40:ec,-88,0,7
Book Holders,64:a0:e7:fe:40:ed,-83,0,10
Book Holders,64:a0:e7:fe:40:ee,-85,0,12
Book Holders,64:a0:e7:fe:40:ef,-84.5,2.0615528,6
Book Holders,64:a0:e7:fe:45:b3,-88,0,7
Book Holders,64:a0:e7:fe:45:bb,-84,0,9
Book Holders,64:a0:e7:fe:45:bc,-83,0,12
Book Holders,64:a0:e7:fe:45:bd,-83.25,2.2220485,8
Book Holders,64:a0:e7:fe:45:be,-83.333336,1.545603,12
Book Holders,64:a0:e7:fe:45:bf,-82.8,1.6613249,10
Book Holders,64:a0:e7:fe:47:00,-65.583336,2.0999339,12
Book Holders,64:a0:e7:fe:47:01,-68.416664,1.440968,12
Book Holders,64:a0:e7:fe:47:02,-65.666664,1.1785113,12
Book Holders,64:a0:e7:fe:47:03,-66.916664,1.0374916,12
Book Holders,64:a0:e7:fe:47:04,-65.9,1.7578397,10
Book Holders,64:a0:e7:fe:47:0b,-75.75,1.7853571,12
Book Holders,64:a0:e7:fe:47:0c,-76,0,1
Book Holders,64:a0:e7:fe:47:0d,-74.666664,1.4337208,12
Book Holders,64:a0:e7:fe:47:0e,-77.818184,0.5749596,11
Book Holders,64:a0:e7:fe:47:0f,-76.4,1.1999999,10
Book Holders,64:a0:e7:ff:46:f2,-81,0,7
Book Holders,64:a0:e7:ff:46:f3,-79.25,0.4330127,4
Book Holders,64:a0:e7:ff:46:f4,-78.166664,2.192158,12
Book Holders,64:a0:e7:ff:46:fb,-66.5,0.5,10
Book Holders,64:a0:e7:ff:46:fc,-68.416664,2.8999517,12
Book Holders,64:a0:e7:ff:46:fd,-66.666664,2.2852185,12
Book Holders,64:a0:e7:ff:46:fe,-66.75,2.2776084,12
Book Holders,64:a0:e7:ff:46:ff,-67.083336,2.1392496,12
Book Holders,c8:f9:f9:bf:40:70,-71.75,1.0897248,12
Book Holders,c8:f9:f9:c0:e0:b0,-86,0,3
Book Holders,e8:ed:f3:29:83:44,-87,0,6
Book Holders,ec:e1:a9:6f:a2:a0,-77.77778,1.2272623,9
Book Holders,ec:e1:a9:6f:a2:a1,-80,0,1
Book Holders,ec:e1:a9:6f:a2:a2,-82,0,3
Book Holders,ec:e1:a9:6f:a2:a3,-80,0,6
Book Holders,ec:e1:a9:6f:a2:a4,-78.8,1.2489996,10
Book Holders,ec:e1:a9:6f:a2:a5,-77,0,7
Book Holders,ec:e1:a9:6f:a2:a6,-84,2,6
Book Holders,ec:e1:a9:6f:a2:a7,-81.666664,1.699673,12
Book Holders,ec:e1:a9:6f:a2:a8,-80.1,1.6999999,10
Book Holders,ec:e1:a9:6f:a2:a9,-79,0,7
Book Holders,ec:e1:a9:6f:a2:aa,-82,0,3
Book Holders,ec:e1:a9:6f:a2:ab,-80.75,0.4330127,4
Book Holders,ec:e1:a9:6f:a2:ac,-81,0,6
Book Holders,ec:e1:a9:6f:a2:ad,-79,0,7
Book Holders,ec:e1:a9:6f:a2:ae,-77,0,7
Book Holders,ec:e1:a9:6f:a2:af,-80.27273,3.6702964,11
Book Holders,f0:92:1c:9c:72:1d,-83.75,1.2332207,12
Book Holders,f4:1f:c2:5a:41:b0,-79.9,2.8089142,10
Book Holders,f4:1f:c2:5a:41:b1,-79.2,4.894895,10
Book Holders,f4:1f:c2:5a:41:b2,-78.545456,4.1857686,11
Book Holders,f4:1f:c2:5a:41:b3,-78.111115,0.3142697,9
Book Holders,f4:1f:c2:5a:41:b4,-80.44444,4.0855055,9
Book Holders,f4:1f:c2:5a:41:b5,-88.083336,2.9849157,12
Book Holders,f4:1f:c2:5a:41:b6,-77,0,9
Book Holders,f4:1f:c2:5a:41:b7,-88.5,3.149074,12
Book Holders,f4:1f:c2:5a:41:b8,-76,0,11
Book Holders,f4:1f:c2:5a:41:b9,-86.333336,0.47140452,9
Book Holders,f4:1f:c2:5a:41:ba,-79.5,4.072264,12
Book Holders,f4:1f:c2:5a:41:bb,-82.666664,4.4969125,12
Book Holders,f4:1f:c2:5a:41:bc,-76.333336,0.47140452,9
Book Holders,f4:1f:c2:5a:41:bd,-85.083336,3.0402396,12
Book Holders,f4:1f:c2:5a:41:be,-85.6,2.517936,20
Book Holders,f4:1f:c2:5a:41:bf,-81.84615,3.393345,13
Book Holders,f4:1f:c2:71:c4:b1,-86,0,7
Book Holders,f4:1f:c2:71:c4:b2,-86,1,2
Book Holders,f4:1f:c2:71:c4:b5,-87.333336,0.47140452,6
Book Holders,f4:1f:c2:71:c4:b6,-87,0,6
Book Holders,f4:1f:c2:71:c4:b9,-87,0,1
Book Holders,f4:1f:c2:71:c4:ba,-86,0,7
Book Holders,f4:1f:c2:71:c4:bb,-84,0,7
Book Holders,f4:1f:c2:71:c4:bc,-85.875,0.3307189,8
Book Holders,f4:1f:c2:71:c4:bf,-87,0,3
Book Holders,f4:1f:c2:71:da:20,-71.5,0.8660254,8
Book Holders,f4:1f:c2:71:da:22,-77.666664,1.885618,12
Book Holders,f4:1f:c2:71:da:24,-72,0,6
Book Holders,f4:1f:c2:71:da:25,-83,0,5
Book Holders,f4:1f:c2:71:da:26,-79,0,6
Book Holders,f4:1f:c2:71:da:27,-77,0,6
Book Holders,f4:1f:c2:71:da:28,-71.5,0.8660254,8
Book Holders,f4:1f:c2:71:da:29,-77.833336,3.1313825,12
Book Holders,f4:1f:c2:71:da:2a,-78.333336,1.2472191,9
Book Holders,f4:1f:c2:71:da:2b,-77,0,6
Book Holders,02:28:b8:ef:73:ee,-75.76923,4.854084,13
Book Holders,0c:27:24:51:57:50,-69,0,5
Book Holders,0c:27:24:51:57:51,-78.166664,0.372678,12
Book Holders,0c:27:24:51:57:52,-73,5,10
Book Holders,0c:27:24:51:57:54,-78.4,0.489898,10
Book Holders,0c:27:24:51:57:5b,-91,0,5
Book Holders,0c:27:24:51:57:5d,-85,0,1
Book Holders,0c:27:24:51:57:5f,-88.166664,1.86339,6
Book Holders,0c:27:24:69:cd:21,-83.57143,1.0497813,7
Book Holders,0c:27:24:69:cd:22,-84.5,1.118034,6
Book Holders,0c:27:24:69:cd:24,-79,0,6
Book Holders,0c:27:24:8e:6b:40,-69,0,12
Book Holders,0c:27:24:8e:6b:41,-80,0,5
Book Holders,0c:27:24:8e:6b:42,-70.083336,1.9346977,12
Book Holders,0c:27:24:8e:6b:43,-66,0,5
Book Holders,0c:27:24:8e:6b:44,-69,1,12
Book Holders,0c:27:24:8e:6b:4b,-80,7.230886,7
Book Holders,0c:27:24:8e:6b:4c,-77.916664,3.0675268,12
Book Holders,0c:27:24:8e:6b:4d,-79,0,5
Book Holders,0c:27:24:8e:6b:4e,-76.57143,1.3997085,7
Book Holders,0c:27:24:8e:6b:4f,-74,0,6
Book Holders,0c:27:24:8e:6f:c0,-71,0,6
Book Holders,0c:27:24:8e:6f:c1,-70.14286,5.6676674,7
Book Holders,0c:27:24:8e:6f:c2,-68,0,7
Book Holders,0c:27:24:8e:6f:c3,-67,0,6
Book Holders,0c:27:24:8e:6f:cb,-84.53846,2.170267,13
Book Holders,0c:27:24:8e:6f:cc,-87,1,6
Book Holders,0c:27:24:8e:6f:cd,-82.333336,0.84983647,12
Book Holders,0c:27:24:8e:6f:ce,-83.4,1.2,10
Book Holders,0c:27:24:8e:6f:cf,-83.92308,0.82848686,13
Book Holders,0c:27:24:8e:8b:10,-83,0,3
Book Holders,0c:27:24:8e:8b:12,-84,0,1
Book Holders,0c:27:24:8e:8b:13,-82.71429,0.8806306,7
Book Holders,0c:27:24:8e:8b:14,-83,0,6
Book Holders,0c:27:24:8e:8f:20,-81,0,5
Book Holders,0c:27:24:8e:8f:21,-80,0,6
Book Holders,0c:27:24:8e:8f:22,-77,0,6
Book Holders,0c:27:24:8e:8f:23,-80,0,6
Book Holders,0c:27:24:8e:8f:24,-83,0,5
Book Holders,0c:27:24:8e:8f:5f,-91,0,6
Book Holders,0c:27:24:aa:55:b1,-83.71429,1.3850513,7
Book Holders,0c:27:24:aa:55:b3,-84,0,6
Book Holders,0c:27:24:aa:55:bb,-89,0,6
Book Holders,0c:27:24:aa:55:bd,-87,0,6
Book Holders,0c:27:24:aa:55:be,-88,0,6
Book Holders,0c:27:24:aa:55:bf,-90,0,7
Book Holders,0c:27:24:aa:94:23,-87,0,2
Book Holders,10:bf:48:e5:cb:34,-87,0,6
Book Holders,14:dd:a9:8a:cf:08,-80.46154,1.9060789,13
Book Holders,24:a2:e1:ea:c7:f4,-68.38461,1.9029716,13
Book Holders,24:a2:e1:ea:c7:f5,-87.38461,1.3888823,13
Book Holders,30:b5:c2:b2:5c:dd,-84.09091,0.99585915,11
Book Holders,30:b5:c2:b2:5c:de,-70.76923,1.5764539,13
Book Holders,42:72:e8:df:8d:fc,-79.30769,1.1357555,13
Book Holders,58:97:bd:31:04:60,-58.25,1.6393596,12
Book Holders,58:97:bd:31:04:61,-58.846153,1.8747782,13
Book Holders,58:97:bd:31:04:62,-58.53846,2.5605104,13
Book Holders,58:97:bd:31:04:63,-58.090908,2.2745445,11
Book Holders,58:97:bd:31:04:64,-59.916668,2.465033,12
Book Holders,58:97:bd:31:04:6b,-69.69231,2.0897043,13
Book Holders,58:97:bd:31:04:6c,-70.625,3.119996,8
Book Holders,58:97:bd:31:04:6d,-67.23077,2.4227717,13
Book Holders,58:97:bd:31:04:6e,-67.15385,1.9153693,13
Book Holders,58:97:bd:31:04:6f,-67,1.7097008,13
Book Holders,58:97:bd:38:00:00,-66.71429,0.8806306,7
Book Holders,58:97:bd:38:00:01,-72,0,7
Book Holders,58:97:bd:38:00:02,-68.85714,0.34992713,7
Book Holders,58:97:bd:38:00:03,-69.09091,3.1753178,11
Book Holders,58:97:bd:38:00:04,-68.181816,0.8331956,11
Book Holders,58:97:bd:38:00:0b,-77.583336,4.6090193,12
Book Holders,58:97:bd:38:00:0c,-80.15385,3.278042,13
Book Holders,58:97:bd:38:00:0d,-79.15385,3.5700924,13
Book Holders,58:97:bd:38:00:0e,-79.53846,2.8720238,13
Book Holders,58:97:bd:38:00:0f,-77.833336,5.3046103,12
Book Holders,58:97:bd:38:0a:d0,-56.75,0.9242114,12
Book Holders,58:97:bd:38:0a:d1,-58.18182,1.1922615,11
Book Holders,58:97:bd:38:0a:d2,-57.46154,1.3931361,13
Book Holders,58:97:bd:38:0a:d3,-60.142857,0.98974335,7
Book Holders,58:97:bd:38:0a:d4,-58.916668,2.465033,12
Book Holders,58:97:bd:38:0a:db,-61.692307,3.830739,13
Book Holders,58:97:bd:38:0a:dc,-62.666668,2.9814239,12
Book Holders,58:97:bd:38:0a:dd,-62.692307,1.5384614,13
Book Holders,58:97:bd:38:0a:de,-62.076923,1.6853001,13
Book Holders,58:97:bd:38:0a:df,-62.46154,1.4995071,13
Book Holders,58:97:bd:3d:ef:10,-80,0,5
Book Holders,58:97:bd:3d:ef:12,-81.25,0.4330127,8
Book Holders,58:97:bd:3d:ef:13,-84,0,7
Book Holders,58:97:bd:3d:ef:14,-80,0,6
Book Holders,58:97:bd:3d:ef:1b,-78.23077,1.8873607,13
Book Holders,58:97:bd:3d:ef:1c,-82.8,0.4,5
Book Holders,58:97:bd:3d:ef:1d,-76.46154,1.9851522,13
Book Holders,58:97:bd:3d:ef:1e,-76.416664,2.7220805,12
Book Holders,58:97:bd:3d:ef:1f,-77.30769,2.6423943,13
Book Holders,58:97:bd:3d:ef:dc,-89,0,5
Book Holders,58:97:bd:3d:ef:de,-89,0,5
Book Holders,58:97:bd:3d:f4:30,-57.75,4.2646804,8
Book Holders,58:97:bd:3d:f4:31,-56.88889,5.820356,9
Book Holders,58:97:bd:3d:f4:32,-59.285713,5.0345745,7
